bowl_name,knowledge_motion,knowledge_mixing_tool,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,7dd6607e-997d-411e-8a44-422b5e2a3660,bowl_0005,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-1.038508,1.096686,0.902,map,0.0,0.0,0.0,0.0,,,,-1.038508,1.096686,0.902,0.0,0.0,1.0,0.000984,0.0,-0.0,3.139626,,,,,,,,,,,,,,-0.475475,1.220513,0.0,0.0,0.0,-0.725388,0.68834,0.0,-0.0,-1.623196,,,,,,,,,Whisking,,,0,,,,,,,,,,10.2475,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00027m over 25 ticks)."
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,7dd6607e-997d-411e-8a44-422b5e2a3660,bowl_0006,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.011649,2.128234,0.902,map,0.0,0.0,0.0,0.0,,,,-1.011649,2.128234,0.902,0.0,0.0,0.879442,-0.476006,0.0,-0.0,-2.149377,,,,,,,,,,,,,,-0.487393,2.281179,0.0,0.0,0.0,-0.726657,0.687001,0.0,-0.0,-1.626885,,,,,,,,,Whisking,,,0,,,,,,,,,,10.2681,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00028m over 25 ticks)."
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,7dd6607e-997d-411e-8a44-422b5e2a3660,bowl_0007,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.900629,2.375312,0.902,map,0.0,0.0,0.0,0.0,,,,-0.900629,2.375312,0.902,0.0,0.0,0.997723,0.067452,0.0,-0.0,3.006587,,,,,,,,,,,,,,-0.507502,2.361915,0.0,0.0,0.0,-0.86159,0.507605,0.0,-0.0,-2.076787,,,,,,,,,Whisking,,,0,,,,,,,,,,10.057,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00018m over 25 ticks)."
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,7dd6607e-997d-411e-8a44-422b5e2a3660,bowl_0008,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-1.179343,0.735846,0.902,map,0.0,0.0,0.0,0.0,,,,-1.179343,0.735846,0.902,0.0,0.0,0.908888,0.41704,0.0,-0.0,2.28122,,,,,,,,,,,,,,-1.031131,0.252576,0.0,0.0,0.0,0.999692,0.024825,0.0,-0.0,3.091938,,,,,,,,,Whisking,,,0,,,,,,,,,,10.3071,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00022m over 25 ticks)."
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,7dd6607e-997d-411e-8a44-422b5e2a3660,bowl_0009,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.257271,1.585294,0.902,map,0.0,0.0,0.0,0.0,,,,-1.257271,1.585294,0.902,0.0,0.0,-0.264736,0.964321,0.0,-0.0,-0.535859,,,,,,,,,,,,,,-1.690579,1.518493,0.0,0.0,0.0,0.614916,0.788592,0.0,-0.0,1.32456,,,,,,,,,Whisking,,,0,,,,,,,,,,10.0562,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00025m over 25 ticks)."
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,7dd6607e-997d-411e-8a44-422b5e2a3660,bowl_0010,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.22593,2.700671,0.902,map,0.0,0.0,0.0,0.0,,,,-1.22593,2.700671,0.902,0.0,0.0,-0.409364,0.912371,0.0,-0.0,-0.843513,,,,,,,,,,,,,,-1.669922,2.545968,0.0,0.0,0.0,0.689495,0.724291,0.0,-0.0,1.521583,,,,,,,,,Whisking,,,0,,,,,,,,,,10.0768,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00030m over 25 ticks)."
bowl_0011,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,7dd6607e-997d-411e-8a44-422b5e2a3660,bowl_0011,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,stretch,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-0.896512,1.379911,0.902,map,0.0,0.0,0.0,0.0,,,,-0.896512,1.379911,0.902,0.0,0.0,-0.259864,0.965645,0.0,-0.0,-0.525763,,,,,,,,,,,,,,-0.51819,1.612806,0.0,0.0,0.0,-0.69104,0.722816,0.0,-0.0,-1.525855,,,,,,,,,Whisking,,,0,,,,,,,,,,10.177,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00041m over 25 ticks)."
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,4439d2c6-b345-4ef2-84eb-0ccd70625533,bowl_0001,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.591182,0.930325,0.9,map,0.0,0.0,0.0,0.0,,,,1.591182,0.930325,0.9,0.0,0.0,0.781621,0.623754,0.0,-0.0,1.794519,,,,,,,,,,,,,,0.916136,0.959355,0.0,0.0,0.0,-0.06796,0.997688,0.0,-0.0,-0.136025,,,,,,,,,Whisking,,,0,,,,,,,,,,4.8767,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=stagnant, max link displacement 0.00190m over 25 ticks)."
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,4439d2c6-b345-4ef2-84eb-0ccd70625533,bowl_0002,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.567763,0.360367,0.9,map,0.0,0.0,0.0,0.0,,,,1.567763,0.360367,0.9,0.0,0.0,0.732069,0.68123,0.0,-0.0,1.642709,,,,,,,,,,,,,,0.835884,0.327488,0.0,0.0,0.0,-0.058949,0.998261,0.0,-0.0,-0.117967,,,,,,,,,Whisking,,,0,,,,,,,,,,3.1743,0,
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,4439d2c6-b345-4ef2-84eb-0ccd70625533,bowl_0003,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.573915,-0.333976,0.9,map,0.0,0.0,0.0,0.0,,,,1.573915,-0.333976,0.9,0.0,0.0,-0.618833,0.785522,0.0,-0.0,-1.334513,,,,,,,,,,,,,,0.927459,-0.335679,0.0,0.0,0.0,-0.065935,0.997824,0.0,-0.0,-0.131966,,,,,,,,,Whisking,,,0,,,,,,,,,,4.9699,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00545m over 25 ticks)."
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,4439d2c6-b345-4ef2-84eb-0ccd70625533,bowl_0004,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.981269,1.683113,0.902,map,0.0,0.0,0.0,0.0,,,,-0.981269,1.683113,0.902,0.0,0.0,0.367549,0.930004,0.0,-0.0,0.752743,,,,,,,,,,,,,,-0.394009,1.697278,0.0,0.0,0.0,0.984939,0.172905,0.0,-0.0,2.794037,,,,,,,,,Whisking,,,0,,,,,,,,,,3.4072,0,
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,4439d2c6-b345-4ef2-84eb-0ccd70625533,bowl_0005,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-1.038508,1.096686,0.902,map,0.0,0.0,0.0,0.0,,,,-1.038508,1.096686,0.902,0.0,0.0,1.0,0.000984,0.0,-0.0,3.139626,,,,,,,,,,,,,,-0.374325,1.035616,0.0,0.0,0.0,0.993275,0.115776,0.0,-0.0,2.90952,,,,,,,,,Whisking,,,0,,,,,,,,,,4.0522,0,
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,4439d2c6-b345-4ef2-84eb-0ccd70625533,bowl_0006,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.011649,2.128234,0.902,map,0.0,0.0,0.0,0.0,,,,-1.011649,2.128234,0.902,0.0,0.0,0.879442,-0.476006,0.0,-0.0,-2.149377,,,,,,,,,,,,,,-0.355688,2.087583,0.0,0.0,0.0,0.987308,0.158815,0.0,-0.0,2.822612,,,,,,,,,Whisking,,,0,,,,,,,,,,4.0247,0,
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,4439d2c6-b345-4ef2-84eb-0ccd70625533,bowl_0007,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.900629,2.375312,0.902,map,0.0,0.0,0.0,0.0,,,,-0.900629,2.375312,0.902,0.0,0.0,0.997723,0.067452,0.0,-0.0,3.006587,,,,,,,,,,,,,,-0.353667,2.257152,0.0,0.0,0.0,0.952036,0.305986,0.0,-0.0,2.519644,,,,,,,,,Whisking,,,0,,,,,,,,,,4.0244,0,
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,4439d2c6-b345-4ef2-84eb-0ccd70625533,bowl_0008,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-1.179343,0.735846,0.902,map,0.0,0.0,0.0,0.0,,,,-1.179343,0.735846,0.902,0.0,0.0,0.908888,0.41704,0.0,-0.0,2.28122,,,,,,,,,,,,,,-1.183325,0.140754,0.0,0.0,0.0,0.581049,0.813869,0.0,-0.0,1.240034,,,,,,,,,Whisking,,,0,,,,,,,,,,3.878,0,
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,4439d2c6-b345-4ef2-84eb-0ccd70625533,bowl_0009,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.257271,1.585294,0.902,map,0.0,0.0,0.0,0.0,,,,-1.257271,1.585294,0.902,0.0,0.0,-0.264736,0.964321,0.0,-0.0,-0.535859,,,,,,,,,,,,,,-1.798111,1.55553,0.0,0.0,0.0,-0.152844,0.98825,0.0,-0.0,-0.306891,,,,,,,,,Whisking,,,0,,,,,,,,,,3.8694,0,
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,4439d2c6-b345-4ef2-84eb-0ccd70625533,bowl_0010,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.22593,2.700671,0.902,map,0.0,0.0,0.0,0.0,,,,-1.22593,2.700671,0.902,0.0,0.0,-0.409364,0.912371,0.0,-0.0,-0.843513,,,,,,,,,,,,,,-1.76941,2.695097,0.0,0.0,0.0,-0.158426,0.987371,0.0,-0.0,-0.318193,,,,,,,,,Whisking,,,0,,,,,,,,,,4.2551,0,
bowl_0011,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,4439d2c6-b345-4ef2-84eb-0ccd70625533,bowl_0011,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-0.896512,1.379911,0.902,map,0.0,0.0,0.0,0.0,,,,-0.896512,1.379911,0.902,0.0,0.0,-0.259864,0.965645,0.0,-0.0,-0.525763,,,,,,,,,,,,,,-0.351659,1.656446,0.0,0.0,0.0,0.999165,-0.040853,0.0,-0.0,-3.059864,,,,,,,,,Whisking,,,0,,,,,,,,,,3.6112,0,
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,bd19abf3-c2e7-411b-9430-c2b9c19cda4c,bowl_0001,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.591182,0.930325,0.9,map,0.0,0.0,0.0,0.0,,,,1.591182,0.930325,0.9,0.0,0.0,0.781621,0.623754,0.0,-0.0,1.794519,,,,,,,,,,,,,,0.497037,1.295125,0.051,0.0,0.0,0.473905,0.880576,0.0,-0.0,0.987441,,,,,,,,,Whisking,,,0,,,,,,,,,,6.9684,0,
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,bd19abf3-c2e7-411b-9430-c2b9c19cda4c,bowl_0002,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.567763,0.360367,0.9,map,0.0,0.0,0.0,0.0,,,,1.567763,0.360367,0.9,0.0,0.0,0.732069,0.68123,0.0,-0.0,1.642709,,,,,,,,,,,,,,0.447428,0.651571,0.051,0.0,0.0,0.493268,0.869877,0.0,-0.0,1.031685,,,,,,,,,Whisking,,,0,,,,,,,,,,9.4239,0,
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,bd19abf3-c2e7-411b-9430-c2b9c19cda4c,bowl_0003,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.573915,-0.333976,0.9,map,0.0,0.0,0.0,0.0,,,,1.573915,-0.333976,0.9,0.0,0.0,-0.618833,0.785522,0.0,-0.0,-1.334513,,,,,,,,,,,,,,0.605732,0.055544,0.051,0.0,0.0,0.455485,0.890244,0.0,-0.0,0.945833,,,,,,,,,Whisking,,,0,,,,,,,,,,8.1107,0,
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,bd19abf3-c2e7-411b-9430-c2b9c19cda4c,bowl_0004,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.981269,1.683113,0.902,map,0.0,0.0,0.0,0.0,,,,-0.981269,1.683113,0.902,0.0,0.0,0.367549,0.930004,0.0,-0.0,0.752743,,,,,,,,,,,,,,-0.085456,1.258654,0.051,0.0,0.0,0.929233,-0.369495,0.0,-0.0,-2.384661,,,,,,,,,Whisking,,,0,,,,,,,,,,10.483,0,
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,bd19abf3-c2e7-411b-9430-c2b9c19cda4c,bowl_0005,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-1.038508,1.096686,0.902,map,0.0,0.0,0.0,0.0,,,,-1.038508,1.096686,0.902,0.0,0.0,1.0,0.000984,0.0,-0.0,3.139626,,,,,,,,,,,,,,-0.041034,0.661326,0.051,0.0,0.0,0.903309,-0.42899,0.0,-0.0,-2.254843,,,,,,,,,Whisking,,,0,,,,,,,,,,12.5181,0,
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,bd19abf3-c2e7-411b-9430-c2b9c19cda4c,bowl_0006,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.011649,2.128234,0.902,map,0.0,0.0,0.0,0.0,,,,-1.011649,2.128234,0.902,0.0,0.0,0.879442,-0.476006,0.0,-0.0,-2.149377,,,,,,,,,,,,,,-0.033944,1.822219,0.051,0.0,0.0,0.892798,-0.450457,0.0,-0.0,-2.207038,,,,,,,,,Whisking,,,0,,,,,,,,,,11.1782,0,
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,bd19abf3-c2e7-411b-9430-c2b9c19cda4c,bowl_0007,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.900629,2.375312,0.902,map,0.0,0.0,0.0,0.0,,,,-0.900629,2.375312,0.902,0.0,0.0,0.997723,0.067452,0.0,-0.0,3.006587,,,,,,,,,,,,,,-0.068424,1.797214,0.051,0.0,0.0,0.966724,-0.25582,0.0,-0.0,-2.6242,,,,,,,,,Whisking,,,0,,,,,,,,,,16.4632,0,
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,bd19abf3-c2e7-411b-9430-c2b9c19cda4c,bowl_0008,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-1.179343,0.735846,0.902,map,0.0,0.0,0.0,0.0,,,,-1.179343,0.735846,0.902,0.0,0.0,0.908888,0.41704,0.0,-0.0,2.28122,,,,,,,,,,,,,,-1.670607,-0.101257,0.051,0.0,0.0,0.882013,0.471226,0.0,-0.0,2.160233,,,,,,,,,Whisking,,,0,,,,,,,,,,12.2756,0,
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,bd19abf3-c2e7-411b-9430-c2b9c19cda4c,bowl_0009,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.257271,1.585294,0.902,map,0.0,0.0,0.0,0.0,,,,-1.257271,1.585294,0.902,0.0,0.0,-0.264736,0.964321,0.0,-0.0,-0.535859,,,,,,,,,,,,,,-2.051792,2.038119,0.051,0.0,0.0,0.30707,0.951687,0.0,-0.0,0.624225,,,,,,,,,Whisking,,,0,,,,,,,,,,10.3977,0,
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,bd19abf3-c2e7-411b-9430-c2b9c19cda4c,bowl_0010,910001,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.22593,2.700671,0.902,map,0.0,0.0,0.0,0.0,,,,-1.22593,2.700671,0.902,0.0,0.0,-0.409364,0.912371,0.0,-0.0,-0.843513,,,,,,,,,,,,,,-1.989154,2.419754,0.051,0.0,0.0,0.638394,0.76971,0.0,-0.0,1.38482,,,,,,,,,Whisking,,,0,,,,,,,,,,10.6914,0,
